Country,Obesity Rate,Male Obesity Rate,Female Obesity Rate,average_price,item_name
Brazil,28.8,24.8,32.5,2.16,"Eggs (12, Large Size), Markets"
Brazil,28.8,24.8,32.5,8.99,"Local Cheese (1 kg), Markets"
Brazil,28.8,24.8,32.5,0.72,"Bottled Water (1.5 Liter), Markets"
Brazil,28.8,24.8,32.5,7.53,"Bottle of Wine (Mid-Range), Markets"
Brazil,28.8,24.8,32.5,1.26,"Domestic Beer (0.5 Liter Bottle), Markets"
Brazil,28.8,24.8,32.5,2.3,"Imported Beer (0.33 Liter Bottle), Markets"
Brazil,28.8,24.8,32.5,2.26,"Cigarettes (Pack of 20, Marlboro), Markets"
Brazil,28.8,24.8,32.5,4,"Chicken Fillets (1 kg), Markets"
Brazil,28.8,24.8,32.5,2.2,"Apples (1 kg), Markets"
Brazil,28.8,24.8,32.5,1.22,"Oranges (1 kg), Markets"
Brazil,28.8,24.8,32.5,1.18,"Potatoes (1 kg), Markets"
Brazil,28.8,24.8,32.5,0.76,"Lettuce (1 Head), Markets"
Brazil,28.8,24.8,32.5,1.85,"Cappuccino (Regular Size), Restaurants"
Brazil,28.8,24.8,32.5,1.25,"White Rice (1 kg), Markets"
Brazil,28.8,24.8,32.5,1.51,"Tomatoes (1 kg), Markets"
Brazil,28.8,24.8,32.5,1.34,"Bananas (1 kg), Markets"
Brazil,28.8,24.8,32.5,1.1,"Onions (1 kg), Markets"
Brazil,28.8,24.8,32.5,7.78,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,19.99,"Meal at an Inexpensive Restaurant, Restaurants"
United Kingdom,28.7,28.2,29.2,86.62,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
United Kingdom,28.7,28.2,29.2,10.66,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
United Kingdom,28.7,28.2,29.2,6.66,"Domestic Draft Beer (0.5 Liter), Restaurants"
United Kingdom,28.7,28.2,29.2,6.66,"Imported Beer (0.33 Liter Bottle), Restaurants"
United Kingdom,28.7,28.2,29.2,2.45,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
United Kingdom,28.7,28.2,29.2,1.74,"Bottled Water (0.33 Liter), Restaurants"
United Kingdom,28.7,28.2,29.2,1.66,"Milk (Regular, 1 Liter), Markets"
United Kingdom,28.7,28.2,29.2,1.65,"Fresh White Bread (500 g Loaf), Markets"
United Kingdom,28.7,28.2,29.2,3.97,"Eggs (12, Large Size), Markets"
United Kingdom,28.7,28.2,29.2,9.58,"Local Cheese (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,1.57,"Bottled Water (1.5 Liter), Markets"
United Kingdom,28.7,28.2,29.2,10.66,"Bottle of Wine (Mid-Range), Markets"
United Kingdom,28.7,28.2,29.2,2.91,"Domestic Beer (0.5 Liter Bottle), Markets"
United Kingdom,28.7,28.2,29.2,3.36,"Imported Beer (0.33 Liter Bottle), Markets"
United Kingdom,28.7,28.2,29.2,19.99,"Cigarettes (Pack of 20, Marlboro), Markets"
United Kingdom,28.7,28.2,29.2,8.88,"Chicken Fillets (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,2.96,"Apples (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,2.81,"Oranges (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,1.68,"Potatoes (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,1.16,"Lettuce (1 Head), Markets"
United Kingdom,28.7,28.2,29.2,4.65,"Cappuccino (Regular Size), Restaurants"
United Kingdom,28.7,28.2,29.2,2.17,"White Rice (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,3.4,"Tomatoes (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,1.63,"Bananas (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,1.55,"Onions (1 kg), Markets"
United Kingdom,28.7,28.2,29.2,14.31,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,4.61,"Meal at an Inexpensive Restaurant, Restaurants"
Uzbekistan,28.5,25.4,31.6,27.26,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Uzbekistan,28.5,25.4,31.6,4.19,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Uzbekistan,28.5,25.4,31.6,1.43,"Domestic Draft Beer (0.5 Liter), Restaurants"
Uzbekistan,28.5,25.4,31.6,3.35,"Imported Beer (0.33 Liter Bottle), Restaurants"
Uzbekistan,28.5,25.4,31.6,0.61,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Uzbekistan,28.5,25.4,31.6,0.27,"Bottled Water (0.33 Liter), Restaurants"
Uzbekistan,28.5,25.4,31.6,1.18,"Milk (Regular, 1 Liter), Markets"
Uzbekistan,28.5,25.4,31.6,0.49,"Fresh White Bread (500 g Loaf), Markets"
Uzbekistan,28.5,25.4,31.6,1.68,"Eggs (12, Large Size), Markets"
Uzbekistan,28.5,25.4,31.6,8.07,"Local Cheese (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,0.46,"Bottled Water (1.5 Liter), Markets"
Uzbekistan,28.5,25.4,31.6,5.87,"Bottle of Wine (Mid-Range), Markets"
Uzbekistan,28.5,25.4,31.6,1.19,"Domestic Beer (0.5 Liter Bottle), Markets"
Uzbekistan,28.5,25.4,31.6,3.06,"Imported Beer (0.33 Liter Bottle), Markets"
Uzbekistan,28.5,25.4,31.6,2,"Cigarettes (Pack of 20, Marlboro), Markets"
Uzbekistan,28.5,25.4,31.6,3.93,"Chicken Fillets (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,1.21,"Apples (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,2.5,"Oranges (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,0.58,"Potatoes (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,0.7,"Lettuce (1 Head), Markets"
Uzbekistan,28.5,25.4,31.6,1.95,"Cappuccino (Regular Size), Restaurants"
Uzbekistan,28.5,25.4,31.6,1.77,"White Rice (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,1.44,"Tomatoes (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,1.89,"Bananas (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,0.36,"Onions (1 kg), Markets"
Uzbekistan,28.5,25.4,31.6,10.26,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Honduras,28.5,22.3,34.8,7.61,"Meal at an Inexpensive Restaurant, Restaurants"
Honduras,28.5,22.3,34.8,38.04,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Honduras,28.5,22.3,34.8,8.06,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Honduras,28.5,22.3,34.8,1.9,"Domestic Draft Beer (0.5 Liter), Restaurants"
Honduras,28.5,22.3,34.8,3.33,"Imported Beer (0.33 Liter Bottle), Restaurants"
Honduras,28.5,22.3,34.8,1.07,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Honduras,28.5,22.3,34.8,0.9,"Bottled Water (0.33 Liter), Restaurants"
Honduras,28.5,22.3,34.8,1.46,"Milk (Regular, 1 Liter), Markets"
Honduras,28.5,22.3,34.8,1.99,"Fresh White Bread (500 g Loaf), Markets"
Honduras,28.5,22.3,34.8,1.94,"Eggs (12, Large Size), Markets"
Honduras,28.5,22.3,34.8,7.34,"Local Cheese (1 kg), Markets"
Honduras,28.5,22.3,34.8,1.26,"Bottled Water (1.5 Liter), Markets"
Honduras,28.5,22.3,34.8,9.75,"Bottle of Wine (Mid-Range), Markets"
Honduras,28.5,22.3,34.8,1.2,"Domestic Beer (0.5 Liter Bottle), Markets"
Honduras,28.5,22.3,34.8,1.52,"Imported Beer (0.33 Liter Bottle), Markets"
Honduras,28.5,22.3,34.8,2.83,"Cigarettes (Pack of 20, Marlboro), Markets"
Honduras,28.5,22.3,34.8,5.89,"Chicken Fillets (1 kg), Markets"
Honduras,28.5,22.3,34.8,3.15,"Apples (1 kg), Markets"
Honduras,28.5,22.3,34.8,2.77,"Oranges (1 kg), Markets"
Honduras,28.5,22.3,34.8,1.97,"Potatoes (1 kg), Markets"
Honduras,28.5,22.3,34.8,0.96,"Lettuce (1 Head), Markets"
Honduras,28.5,22.3,34.8,2.61,"Cappuccino (Regular Size), Restaurants"
Honduras,28.5,22.3,34.8,1.57,"White Rice (1 kg), Markets"
Honduras,28.5,22.3,34.8,1.59,"Tomatoes (1 kg), Markets"
Honduras,28.5,22.3,34.8,1.24,"Bananas (1 kg), Markets"
Honduras,28.5,22.3,34.8,1.87,"Onions (1 kg), Markets"
Honduras,28.5,22.3,34.8,10.79,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Tunisia,28.3,19.9,36.1,3.41,"Meal at an Inexpensive Restaurant, Restaurants"
Tunisia,28.3,19.9,36.1,20.43,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Tunisia,28.3,19.9,36.1,5.11,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Tunisia,28.3,19.9,36.1,1.7,"Domestic Draft Beer (0.5 Liter), Restaurants"
Tunisia,28.3,19.9,36.1,2.38,"Imported Beer (0.33 Liter Bottle), Restaurants"
Tunisia,28.3,19.9,36.1,0.66,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Tunisia,28.3,19.9,36.1,0.28,"Bottled Water (0.33 Liter), Restaurants"
Tunisia,28.3,19.9,36.1,0.49,"Milk (Regular, 1 Liter), Markets"
Tunisia,28.3,19.9,36.1,0.19,"Fresh White Bread (500 g Loaf), Markets"
Tunisia,28.3,19.9,36.1,1.63,"Eggs (12, Large Size), Markets"
Tunisia,28.3,19.9,36.1,11.22,"Local Cheese (1 kg), Markets"
Tunisia,28.3,19.9,36.1,0.31,"Bottled Water (1.5 Liter), Markets"
Tunisia,28.3,19.9,36.1,6.81,"Bottle of Wine (Mid-Range), Markets"
Tunisia,28.3,19.9,36.1,1.27,"Domestic Beer (0.5 Liter Bottle), Markets"
Tunisia,28.3,19.9,36.1,1.3,"Imported Beer (0.33 Liter Bottle), Markets"
Tunisia,28.3,19.9,36.1,3.58,"Cigarettes (Pack of 20, Marlboro), Markets"
Tunisia,28.3,19.9,36.1,6.01,"Chicken Fillets (1 kg), Markets"
Tunisia,28.3,19.9,36.1,1.97,"Apples (1 kg), Markets"
Tunisia,28.3,19.9,36.1,1.15,"Oranges (1 kg), Markets"
Tunisia,28.3,19.9,36.1,0.73,"Potatoes (1 kg), Markets"
Tunisia,28.3,19.9,36.1,0.45,"Lettuce (1 Head), Markets"
Tunisia,28.3,19.9,36.1,0.95,"Cappuccino (Regular Size), Restaurants"
Tunisia,28.3,19.9,36.1,1.55,"White Rice (1 kg), Markets"
Tunisia,28.3,19.9,36.1,0.75,"Tomatoes (1 kg), Markets"
Tunisia,28.3,19.9,36.1,3.08,"Bananas (1 kg), Markets"
Tunisia,28.3,19.9,36.1,0.63,"Onions (1 kg), Markets"
Tunisia,28.3,19.9,36.1,14.25,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Greenland,28.2,25.3,31.4,18.71,"Meal at an Inexpensive Restaurant, Restaurants"
Greenland,28.2,25.3,31.4,109.14,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Greenland,28.2,25.3,31.4,15.65,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Greenland,28.2,25.3,31.4,10.91,"Domestic Draft Beer (0.5 Liter), Restaurants"
Greenland,28.2,25.3,31.4,8.38,"Imported Beer (0.33 Liter Bottle), Restaurants"
Greenland,28.2,25.3,31.4,2.45,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Greenland,28.2,25.3,31.4,3,"Bottled Water (0.33 Liter), Restaurants"
Greenland,28.2,25.3,31.4,2.75,"Milk (Regular, 1 Liter), Markets"
Greenland,28.2,25.3,31.4,3.99,"Fresh White Bread (500 g Loaf), Markets"
Greenland,28.2,25.3,31.4,5.18,"Eggs (12, Large Size), Markets"
Greenland,28.2,25.3,31.4,38.61,"Local Cheese (1 kg), Markets"
Greenland,28.2,25.3,31.4,3.12,"Bottled Water (1.5 Liter), Markets"
Greenland,28.2,25.3,31.4,23.39,"Bottle of Wine (Mid-Range), Markets"
Greenland,28.2,25.3,31.4,6.18,"Domestic Beer (0.5 Liter Bottle), Markets"
Greenland,28.2,25.3,31.4,4.17,"Imported Beer (0.33 Liter Bottle), Markets"
Greenland,28.2,25.3,31.4,14.03,"Cigarettes (Pack of 20, Marlboro), Markets"
Greenland,28.2,25.3,31.4,27.57,"Chicken Fillets (1 kg), Markets"
Greenland,28.2,25.3,31.4,5.19,"Apples (1 kg), Markets"
Greenland,28.2,25.3,31.4,5.66,"Oranges (1 kg), Markets"
Greenland,28.2,25.3,31.4,3.83,"Potatoes (1 kg), Markets"
Greenland,28.2,25.3,31.4,6.52,"Lettuce (1 Head), Markets"
Greenland,28.2,25.3,31.4,6.22,"Cappuccino (Regular Size), Restaurants"
Greenland,28.2,25.3,31.4,5.06,"White Rice (1 kg), Markets"
Greenland,28.2,25.3,31.4,4.51,"Tomatoes (1 kg), Markets"
Greenland,28.2,25.3,31.4,4.82,"Bananas (1 kg), Markets"
Greenland,28.2,25.3,31.4,4.37,"Onions (1 kg), Markets"
Greenland,28.2,25.3,31.4,25.23,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Russia,28,25.5,30.2,10.53,"Meal at an Inexpensive Restaurant, Restaurants"
Russia,28,25.5,30.2,40,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Russia,28,25.5,30.2,6.58,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Russia,28,25.5,30.2,1.97,"Domestic Draft Beer (0.5 Liter), Restaurants"
Russia,28,25.5,30.2,2.76,"Imported Beer (0.33 Liter Bottle), Restaurants"
Russia,28,25.5,30.2,1.21,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Russia,28,25.5,30.2,0.55,"Bottled Water (0.33 Liter), Restaurants"
Russia,28,25.5,30.2,1.23,"Milk (Regular, 1 Liter), Markets"
Russia,28,25.5,30.2,0.75,"Fresh White Bread (500 g Loaf), Markets"
Russia,28,25.5,30.2,1.78,"Eggs (12, Large Size), Markets"
Russia,28,25.5,30.2,11.67,"Local Cheese (1 kg), Markets"
Russia,28,25.5,30.2,0.75,"Bottled Water (1.5 Liter), Markets"
Russia,28,25.5,30.2,7.89,"Bottle of Wine (Mid-Range), Markets"
Russia,28,25.5,30.2,1.07,"Domestic Beer (0.5 Liter Bottle), Markets"
Russia,28,25.5,30.2,2.09,"Imported Beer (0.33 Liter Bottle), Markets"
Russia,28,25.5,30.2,3.28,"Cigarettes (Pack of 20, Marlboro), Markets"
Russia,28,25.5,30.2,5.44,"Chicken Fillets (1 kg), Markets"
Russia,28,25.5,30.2,1.88,"Apples (1 kg), Markets"
Russia,28,25.5,30.2,2.09,"Oranges (1 kg), Markets"
Russia,28,25.5,30.2,0.9,"Potatoes (1 kg), Markets"
Russia,28,25.5,30.2,1.43,"Lettuce (1 Head), Markets"
Russia,28,25.5,30.2,2.67,"Cappuccino (Regular Size), Restaurants"
Russia,28,25.5,30.2,1.53,"White Rice (1 kg), Markets"
Russia,28,25.5,30.2,2.96,"Tomatoes (1 kg), Markets"
Russia,28,25.5,30.2,1.94,"Bananas (1 kg), Markets"
Russia,28,25.5,30.2,0.73,"Onions (1 kg), Markets"
Russia,28,25.5,30.2,10.26,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Guyana,28,17.4,37.8,11.95,"Meal at an Inexpensive Restaurant, Restaurants"
Guyana,28,17.4,37.8,71.68,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Guyana,28,17.4,37.8,8.6,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Guyana,28,17.4,37.8,2.03,"Domestic Draft Beer (0.5 Liter), Restaurants"
Guyana,28,17.4,37.8,2.39,"Imported Beer (0.33 Liter Bottle), Restaurants"
Guyana,28,17.4,37.8,1.22,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Guyana,28,17.4,37.8,0.69,"Bottled Water (0.33 Liter), Restaurants"
Guyana,28,17.4,37.8,3.48,"Milk (Regular, 1 Liter), Markets"
Guyana,28,17.4,37.8,2.04,"Fresh White Bread (500 g Loaf), Markets"
Guyana,28,17.4,37.8,3.76,"Eggs (12, Large Size), Markets"
Guyana,28,17.4,37.8,12.8,"Local Cheese (1 kg), Markets"
Guyana,28,17.4,37.8,1.6,"Bottled Water (1.5 Liter), Markets"
Guyana,28,17.4,37.8,14.67,"Bottle of Wine (Mid-Range), Markets"
Guyana,28,17.4,37.8,1.76,"Domestic Beer (0.5 Liter Bottle), Markets"
Guyana,28,17.4,37.8,2.69,"Imported Beer (0.33 Liter Bottle), Markets"
Guyana,28,17.4,37.8,2.44,"Cigarettes (Pack of 20, Marlboro), Markets"
Guyana,28,17.4,37.8,7.96,"Chicken Fillets (1 kg), Markets"
Guyana,28,17.4,37.8,7.19,"Apples (1 kg), Markets"
Guyana,28,17.4,37.8,3.71,"Oranges (1 kg), Markets"
Guyana,28,17.4,37.8,2.57,"Potatoes (1 kg), Markets"
Guyana,28,17.4,37.8,2.02,"Lettuce (1 Head), Markets"
Guyana,28,17.4,37.8,5.35,"Cappuccino (Regular Size), Restaurants"
Guyana,28,17.4,37.8,2.17,"White Rice (1 kg), Markets"
Guyana,28,17.4,37.8,5.77,"Tomatoes (1 kg), Markets"
Guyana,28,17.4,37.8,3.12,"Bananas (1 kg), Markets"
Guyana,28,17.4,37.8,3.22,"Onions (1 kg), Markets"
Guyana,28,17.4,37.8,9.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Armenia,27.9,20,33.7,10.49,"Meal at an Inexpensive Restaurant, Restaurants"
Armenia,27.9,20,33.7,47.21,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Armenia,27.9,20,33.7,7.93,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Armenia,27.9,20,33.7,1.98,"Domestic Draft Beer (0.5 Liter), Restaurants"
Armenia,27.9,20,33.7,3.15,"Imported Beer (0.33 Liter Bottle), Restaurants"
Armenia,27.9,20,33.7,0.93,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Armenia,27.9,20,33.7,0.49,"Bottled Water (0.33 Liter), Restaurants"
Armenia,27.9,20,33.7,1.56,"Milk (Regular, 1 Liter), Markets"
Armenia,27.9,20,33.7,0.81,"Fresh White Bread (500 g Loaf), Markets"
Armenia,27.9,20,33.7,2.25,"Eggs (12, Large Size), Markets"
Armenia,27.9,20,33.7,7.71,"Local Cheese (1 kg), Markets"
Armenia,27.9,20,33.7,0.69,"Bottled Water (1.5 Liter), Markets"
Armenia,27.9,20,33.7,10.49,"Bottle of Wine (Mid-Range), Markets"
Armenia,27.9,20,33.7,1.36,"Domestic Beer (0.5 Liter Bottle), Markets"
Armenia,27.9,20,33.7,2.16,"Imported Beer (0.33 Liter Bottle), Markets"
Armenia,27.9,20,33.7,2.62,"Cigarettes (Pack of 20, Marlboro), Markets"
Armenia,27.9,20,33.7,7.53,"Chicken Fillets (1 kg), Markets"
Armenia,27.9,20,33.7,1.3,"Apples (1 kg), Markets"
Armenia,27.9,20,33.7,1.77,"Oranges (1 kg), Markets"
Armenia,27.9,20,33.7,0.78,"Potatoes (1 kg), Markets"
Armenia,27.9,20,33.7,0.94,"Lettuce (1 Head), Markets"
Armenia,27.9,20,33.7,3.11,"Cappuccino (Regular Size), Restaurants"
Armenia,27.9,20,33.7,2.29,"White Rice (1 kg), Markets"
Armenia,27.9,20,33.7,2.11,"Tomatoes (1 kg), Markets"
Armenia,27.9,20,33.7,1.67,"Bananas (1 kg), Markets"
Armenia,27.9,20,33.7,0.74,"Onions (1 kg), Markets"
Armenia,27.9,20,33.7,12.01,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bolivia,27.8,22.4,33.1,2.89,"Meal at an Inexpensive Restaurant, Restaurants"
Bolivia,27.8,22.4,33.1,17.36,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bolivia,27.8,22.4,33.1,7.23,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bolivia,27.8,22.4,33.1,1.84,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bolivia,27.8,22.4,33.1,2.75,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bolivia,27.8,22.4,33.1,0.9,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bolivia,27.8,22.4,33.1,0.73,"Bottled Water (0.33 Liter), Restaurants"
Bolivia,27.8,22.4,33.1,1.01,"Milk (Regular, 1 Liter), Markets"
Bolivia,27.8,22.4,33.1,1.4,"Fresh White Bread (500 g Loaf), Markets"
Bolivia,27.8,22.4,33.1,1.96,"Eggs (12, Large Size), Markets"
Bolivia,27.8,22.4,33.1,5.11,"Local Cheese (1 kg), Markets"
Bolivia,27.8,22.4,33.1,1.13,"Bottled Water (1.5 Liter), Markets"
Bolivia,27.8,22.4,33.1,6.51,"Bottle of Wine (Mid-Range), Markets"
Bolivia,27.8,22.4,33.1,1.79,"Domestic Beer (0.5 Liter Bottle), Markets"
Bolivia,27.8,22.4,33.1,2.78,"Imported Beer (0.33 Liter Bottle), Markets"
Bolivia,27.8,22.4,33.1,2.6,"Cigarettes (Pack of 20, Marlboro), Markets"
Bolivia,27.8,22.4,33.1,4.25,"Chicken Fillets (1 kg), Markets"
Bolivia,27.8,22.4,33.1,2.53,"Apples (1 kg), Markets"
Bolivia,27.8,22.4,33.1,1.19,"Oranges (1 kg), Markets"
Bolivia,27.8,22.4,33.1,1.03,"Potatoes (1 kg), Markets"
Bolivia,27.8,22.4,33.1,0.81,"Lettuce (1 Head), Markets"
Bolivia,27.8,22.4,33.1,2.71,"Cappuccino (Regular Size), Restaurants"
Bolivia,27.8,22.4,33.1,1.31,"White Rice (1 kg), Markets"
Bolivia,27.8,22.4,33.1,1.23,"Tomatoes (1 kg), Markets"
Bolivia,27.8,22.4,33.1,0.99,"Bananas (1 kg), Markets"
Bolivia,27.8,22.4,33.1,0.83,"Onions (1 kg), Markets"
Bolivia,27.8,22.4,33.1,6.53,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,8.82,"Meal at an Inexpensive Restaurant, Restaurants"
Azerbaijan,27.5,19.5,34.9,35.29,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Azerbaijan,27.5,19.5,34.9,7.65,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Azerbaijan,27.5,19.5,34.9,1.76,"Domestic Draft Beer (0.5 Liter), Restaurants"
Azerbaijan,27.5,19.5,34.9,2.94,"Imported Beer (0.33 Liter Bottle), Restaurants"
Azerbaijan,27.5,19.5,34.9,0.88,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Azerbaijan,27.5,19.5,34.9,0.48,"Bottled Water (0.33 Liter), Restaurants"
Azerbaijan,27.5,19.5,34.9,1.41,"Milk (Regular, 1 Liter), Markets"
Azerbaijan,27.5,19.5,34.9,0.45,"Fresh White Bread (500 g Loaf), Markets"
Azerbaijan,27.5,19.5,34.9,1.5,"Eggs (12, Large Size), Markets"
Azerbaijan,27.5,19.5,34.9,4.49,"Local Cheese (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,0.6,"Bottled Water (1.5 Liter), Markets"
Azerbaijan,27.5,19.5,34.9,8.24,"Bottle of Wine (Mid-Range), Markets"
Azerbaijan,27.5,19.5,34.9,1.38,"Domestic Beer (0.5 Liter Bottle), Markets"
Azerbaijan,27.5,19.5,34.9,2.7,"Imported Beer (0.33 Liter Bottle), Markets"
Azerbaijan,27.5,19.5,34.9,3.53,"Cigarettes (Pack of 20, Marlboro), Markets"
Azerbaijan,27.5,19.5,34.9,4.63,"Chicken Fillets (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,1.14,"Apples (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,1.57,"Oranges (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,0.7,"Potatoes (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,0.45,"Lettuce (1 Head), Markets"
Azerbaijan,27.5,19.5,34.9,3.32,"Cappuccino (Regular Size), Restaurants"
Azerbaijan,27.5,19.5,34.9,2.05,"White Rice (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,1.6,"Tomatoes (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,1.74,"Bananas (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,0.54,"Onions (1 kg), Markets"
Azerbaijan,27.5,19.5,34.9,10.32,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Canada,27.3,28.7,25.9,17.92,"Meal at an Inexpensive Restaurant, Restaurants"
Canada,27.3,28.7,25.9,71.66,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Canada,27.3,28.7,25.9,10.75,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Canada,27.3,28.7,25.9,5.73,"Domestic Draft Beer (0.5 Liter), Restaurants"
Canada,27.3,28.7,25.9,5.73,"Imported Beer (0.33 Liter Bottle), Restaurants"
Canada,27.3,28.7,25.9,2.08,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Canada,27.3,28.7,25.9,1.68,"Bottled Water (0.33 Liter), Restaurants"
Canada,27.3,28.7,25.9,2.21,"Milk (Regular, 1 Liter), Markets"
Canada,27.3,28.7,25.9,2.64,"Fresh White Bread (500 g Loaf), Markets"
Canada,27.3,28.7,25.9,3.47,"Eggs (12, Large Size), Markets"
Canada,27.3,28.7,25.9,11.1,"Local Cheese (1 kg), Markets"
Canada,27.3,28.7,25.9,1.76,"Bottled Water (1.5 Liter), Markets"
Canada,27.3,28.7,25.9,12.9,"Bottle of Wine (Mid-Range), Markets"
Canada,27.3,28.7,25.9,2.9,"Domestic Beer (0.5 Liter Bottle), Markets"
Canada,27.3,28.7,25.9,3.24,"Imported Beer (0.33 Liter Bottle), Markets"
Canada,27.3,28.7,25.9,14.33,"Cigarettes (Pack of 20, Marlboro), Markets"
Canada,27.3,28.7,25.9,11.98,"Chicken Fillets (1 kg), Markets"
Canada,27.3,28.7,25.9,4.1,"Apples (1 kg), Markets"
Canada,27.3,28.7,25.9,3.87,"Oranges (1 kg), Markets"
Canada,27.3,28.7,25.9,2.68,"Potatoes (1 kg), Markets"
Canada,27.3,28.7,25.9,2.56,"Lettuce (1 Head), Markets"
Canada,27.3,28.7,25.9,3.76,"Cappuccino (Regular Size), Restaurants"
Canada,27.3,28.7,25.9,3.62,"White Rice (1 kg), Markets"
Canada,27.3,28.7,25.9,4.05,"Tomatoes (1 kg), Markets"
Canada,27.3,28.7,25.9,1.44,"Bananas (1 kg), Markets"
Canada,27.3,28.7,25.9,2.6,"Onions (1 kg), Markets"
Canada,27.3,28.7,25.9,15.05,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Eswatini,27.3,13.1,41,1.77,"Meal at an Inexpensive Restaurant, Restaurants"
